,IdMaterial,Sucursal,IdCeSum,ABC_Sucursal,Margen_Suc,ABC,Margen_Total
20037,25000851,Ancud,D270,C,0.0003774051535124771,C,0.0007666465480840136
20038,25000851,Frutillar,D230,C,0.000864197665624945,C,0.0007666465480840136
20039,25000851,Futrono,D170,C,0.0028147138615463533,C,0.0007666465480840136
20040,25000851,Mafil,D140,C,0.0012407874732966457,C,0.0007666465480840136
20041,25000851,Panguipulli,D130,C,0.0016898192931040152,C,0.0007666465480840136
20042,25000851,Temuco,D120,C,0.0011788448350019947,C,0.0007666465480840136
20043,25000851,Valdivia,D150,C,0.0005931305481599369,C,0.0007666465480840136
20044,25000851,Los Muermos,D250,C,0.00038015718346716794,C,0.0007666465480840136
20045,25000851,Rio Bueno,D180,C,0.0006202075741566805,C,0.0007666465480840136
20046,11001092,Los Lagos,D160,C,0.0005740100566902953,C,0.0005255471707041364
20047,11001092,Osorno,D190,C,0.0007404027339443457,C,0.0005255471707041364
20048,11001092,Puerto Varas,D240,C,0.000522026109671141,C,0.0005255471707041364
20049,11001092,Purranque,D220,C,0.0018796410571156029,C,0.0005255471707041364
20050,11001092,Panguipulli,D130,C,0.0023466956125607727,C,0.0005255471707041364
20051,11001092,Temuco,D120,C,0.000976025377188968,C,0.0005255471707041364
20052,11003365,Los Lagos,D160,C,0.0005737664708398007,C,0.0008616746554535378
20053,11003365,Osorno,D190,C,0.0010326788223003818,C,0.0008616746554535378
20054,11003365,Puerto Varas,D240,C,0.0005841732513354066,C,0.0008616746554535378
