,CentroSuministrador,Periodo,MesPeriodo,IdPeriodo,precip,tmin,tmax,tmean,dia_lluvia,dia_helada,dia_caluroso,Dolar,IPC,Desempleo,IMACEC,Precio_carne,Precio_leche,Precio_carne_1trim_mean,Precio_carne_0trim_mean,Precio_leche_1trim_mean,Precio_leche_0trim_mean,tmean_1trim_mean,tmean_0trim_mean,precip_1trim_mean,precip_0trim_mean,dia_lluvia_1trim_mean,dia_lluvia_0trim_mean,dia_helada_1trim_mean,dia_helada_0trim_mean,tmin_1trim_mean,tmin_0trim_mean,tmax_1trim_mean,tmax_0trim_mean,dia_caluroso_1trim_mean,dia_caluroso_0trim_mean
1799,Río Bueno,2023,1,2023-01-01,2.2912894235092445,4.316074911910141,34.95883700721278,18.01864640596802,2.418739160631536,0.9985274566509915,0.1625150978076972,909.134429263128,1.1466595632628722,7.907063488433152,1.0219974300886172,11018.392327080675,983.4081075137456,10387.914996240726,10778.145161659215,987.77207380423,983.684628960944,6.989469781238412,13.52943805917897,5.598294401186505,1.3465661009827443,15.666666666666666,5.353866706400339,5.0,0.5406590053721995,2.5132740081572122,4.486116010864956,12.250908416759364,23.779264274806092,0.6666666666666666,0.05558816153116422
1800,Temuco,2023,1,2023-01-01,1.9656531216261959,4.307351765176187,25.231506602401158,14.618649944536806,2.3477296485202674,1.0413901591538965,0.2819593261052389,909.134429263128,1.1466595632628722,7.907063488433152,1.0219974300886172,11018.392327080675,983.4081075137456,10387.914996240726,10778.145161659215,987.77207380423,983.684628960944,6.989469781238415,12.973485461463346,5.598294401186503,1.2902661131708386,15.666666666666666,5.292306872710573,5.0,0.5479149412771226,2.5132740081572122,4.484203685219757,12.250908416759364,21.875301367328035,0.6666666666666666,0.08148418522223744
1801,Valdivia,2023,1,2023-01-01,2.5162749571256917,4.309190994119104,25.005928441271514,19.779173116340246,2.1471860827203906,1.0984393029492776,0.16914868596690913,909.134429263128,1.1466595632628722,7.907063488433152,1.0219974300886172,11018.392327080675,983.4081075137456,10387.914996240726,10778.145161659215,987.77207380423,983.684628960944,6.989469781238417,13.672863664942668,5.598294401186503,1.381697699999794,15.66666666666667,5.134645326561425,4.999999999999999,0.5560181384701464,2.5132740081572122,4.484566683192192,12.250908416759358,21.914248711336466,0.6666666666666666,0.061493664150499804
1802,Ancud,2023,2,2023-02-01,3.03501008785316,3.901350665236389,49.01580913152989,28.20872123190194,9.0197037029986,1.3557408961018007,0.17367993724397152,909.4378893460399,1.1466595627449934,7.9073198106879925,1.0217822426233922,11135.072223330735,983.3525052369951,10530.096383401033,10898.96955019247,984.4061633139019,983.5199086225207,8.306674082313677,18.212244654079353,3.2810901001112343,1.3198677662830374,12.333333333333334,3.8153927744651366,3.6666666666666665,0.5769832767097883,3.282091212458287,4.119513810999302,13.626177233963668,32.08246183066546,0.0,0.12018134816963087
1803,Chimbarongo-Santiago,2023,2,2023-02-01,1.741495635498598,3.7294105127158277,49.01580913152989,28.20872123190194,6.324392817197069,1.244044552087318,-2.9784038609970737e-07,909.4378893460399,1.1466595627449934,7.9073198106879925,1.0217822426233922,11135.072223330735,983.3525052369951,10530.096383401033,10898.96955019247,984.4061633139019,983.5199086225207,8.306674082313677,18.212244654079353,3.281090100111235,0.8644121169966515,12.333333333333334,2.976363433140504,3.6666666666666665,0.5395868732412387,3.282091212458287,4.063427326807486,13.626177233963668,32.08246183066546,0.0,-1.9496316982007366e-07
1804,Frutillar,2023,2,2023-02-01,2.9722226847568045,3.964168032247256,49.01580913152989,28.20872123190194,2.6352099120457377,1.4583246975266788,0.1444668899097416,909.4378893460399,1.1466595627449934,7.9073198106879925,1.0217822426233922,11135.072223330735,983.3525052369951,10530.096383401033,10898.96955019247,984.4061633139019,983.5199086225207,8.306674082313677,18.212244654079353,3.2810901001112343,1.3634872304818977,12.333333333333334,1.891928540336134,3.6666666666666665,0.6443156296360982,3.2820912124582855,4.165214012218749,13.626177233963668,32.08246183066546,0.0,0.09849778496841305
1805,Futrono,2023,2,2023-02-01,3.121359283673055,3.876343896144828,49.01580913152989,28.20872123190194,2.174607990020777,1.3757088593641043,0.17042296153868225,909.4378893460399,1.1466595627449934,7.9073198106879925,1.0217822426233922,11135.072223330735,983.3525052369951,10530.096383401033,10898.96955019247,984.4061633139019,983.5199086225207,8.306674082313677,18.212244654079353,3.2810901001112343,1.3548357818671448,12.333333333333334,1.5170406874682218,3.6666666666666665,0.5888312394532389,3.282091212458287,4.126096882904144,13.626177233963668,32.08246183066546,0.0,0.11787655947280286
1806,Los Lagos,2023,2,2023-02-01,2.8892196343989336,3.8799802494271196,49.01580913152989,28.20872123190194,2.5404346848333113,1.2951211787434023,0.19582839155352133,909.4378893460399,1.1466595627449934,7.9073198106879925,1.0217822426233922,11135.072223330735,983.3525052369951,10530.096383401033,10898.96955019247,984.4061633139019,983.5199086225207,8.306674082313677,18.212244654079353,3.2810901001112356,1.26064243434996,12.333333333333334,1.8190205368035286,3.6666666666666665,0.5830548538406358,3.282091212458287,4.129514987500425,13.626177233963668,32.08246183066546,0.0,0.1292592989694645
1807,Los Muermos,2023,2,2023-02-01,0.6203788008332008,4.346979770178927,37.354303455789754,26.86848172424839,2.9871755691536457,1.3447932484378748,0.15634983334781352,909.4378893460399,1.1466595627449934,7.9073198106879925,1.0217822426233922,11135.072223330735,983.3525052369951,10530.096383401033,10898.96955019247,984.4061633139019,983.5199086225207,8.306674082313682,18.088556218822543,3.2810901001112343,0.4453287592050949,12.333333333333334,2.1191499267416085,3.6666666666666665,0.6118129846689012,3.282091212458287,4.339807162249318,13.62617723396366,30.243380902610586,0.0,0.10685443748626604
1808,Los Ángeles,2023,2,2023-02-01,2.3475863170665057,3.707687795750963,49.01580913152989,28.20872123190194,3.607451563094606,1.4104796057631455,0.8505994602428344,909.4378893460399,1.1466595627449934,7.9073198106879925,1.0217822426233922,11135.072223330735,983.3525052369951,10530.096383401033,10898.96955019247,984.4061633139019,983.5199086225207,8.306674082313677,18.212244654079353,3.2810901001112334,1.1567070429375188,12.333333333333334,2.546159900199991,3.6666666666666665,0.6141221414933727,3.2820912124582864,4.058619843486892,13.626177233963668,32.08246183066546,0.0,0.39179644727910273
1809,Máfil,2023,2,2023-02-01,3.003542566437853,4.306351849651142,23.622148688205595,29.040304685686067,2.7143948696567755,1.4652949353845621,0.13516263235257253,909.4378893460399,1.1466595627449934,7.9073198106879925,1.0217822426233922,11135.072223330735,983.3525052369951,10530.096383401033,10898.96955019247,984.4061633139019,983.5199086225207,8.306674082313682,18.59378368858047,3.2810901001112356,1.3004857451339518,12.333333333333334,1.9289458130084736,3.6666666666666665,0.6668313926669294,3.282091212458288,4.320586955789943,13.62617723396366,25.25051534514864,0.0,0.09247722179237561
1810,Octay,2023,2,2023-02-01,2.9725383310735776,4.286903957397096,33.201742641452135,17.504911817855614,2.6352099120457377,1.4583246975266788,0.1444668899097416,909.4378893460399,1.1466595627449934,7.9073198106879925,1.0217822426233922,11135.072223330735,983.3525052369951,10530.096383401033,10898.96955019247,984.4061633139019,983.5199086225207,8.306674082313682,15.542424179097722,3.2810901001112343,1.363722649794373,12.333333333333334,1.891928540336134,3.6666666666666665,0.6443156296360982,3.282091212458288,4.311144019100113,13.626177233963665,28.38755909592328,0.0,0.09849778496841305
1811,Osorno,2023,2,2023-02-01,0.36087504242794,4.320480238158516,36.48393414964481,18.801634773911843,2.2935950988415112,1.407108803330659,0.1906098576071253,909.4378893460399,1.1466595627449934,7.9073198106879925,1.0217822426233922,11135.072223330735,983.3525052369951,10530.096383401033,10898.96955019247,984.4061633139019,983.5199086225207,8.306674082313682,16.026593000262285,3.281090100111236,0.25762401229964577,12.333333333333334,1.6467594905604603,3.6666666666666665,0.6357574919126924,3.2820912124582855,4.3271670765023345,13.626177233963654,29.998192360620425,0.0,0.12984285191197725
1812,Panguipulli,2023,2,2023-02-01,3.4784682089835335,4.329427962232269,22.68627997972652,12.940418456194827,2.8409528184577932,1.2598532943967968,0.14349157122734482,909.4378893460399,1.1466595627449934,7.9073198106879925,1.0217822426233922,11135.072223330735,983.3525052369951,10530.096383401033,10898.96955019247,984.4061633139019,983.5199086225207,8.306674082313679,14.122143126680612,3.2810901001112343,1.4604845576351142,12.333333333333334,1.9894942505433282,3.6666666666666665,0.5528577139785532,3.282091212458288,4.331493610379078,13.62617723396366,24.73737629278413,0.0,0.09809966175725342
1813,Puerto Montt,2023,2,2023-02-01,0.5427577826416533,4.230709268459636,23.67788175300843,26.172491048245973,2.6911074898284792,1.3613813814299287,0.13284032691541878,909.4378893460399,1.1466595627449934,7.9073198106879925,1.0217822426233922,11135.072223330735,983.3525052369951,10530.096383401033,10898.96955019247,984.4061633139019,983.5199086225207,8.306674082313677,17.762281925728544,3.281090100111235,0.38757651562203144,12.333333333333334,1.904194640262201,3.6666666666666665,0.581350793480584,3.282091212458288,4.285427338893266,13.626177233963668,25.133784086385134,0.0,0.09060911918255472
1814,Puerto Varas,2023,2,2023-02-01,0.5427577826416533,4.230709268459636,23.67788175300843,26.172491048245973,2.6911074898284792,1.3613813814299287,0.13284032691541878,909.4378893460399,1.1466595627449934,7.9073198106879925,1.0217822426233922,11135.072223330735,983.3525052369951,10530.096383401033,10898.96955019247,984.4061633139019,983.5199086225207,8.306674082313677,17.762281925728544,3.281090100111235,0.38757651562203144,12.333333333333334,1.904194640262201,3.6666666666666665,0.581350793480584,3.282091212458288,4.285427338893266,13.626177233963668,25.133784086385134,0.0,0.09060911918255472
1815,Purranque,2023,2,2023-02-01,0.5162323155637946,4.324451865711186,23.059506279054688,18.746766211283187,2.4984293315943678,1.3267488919784183,0.15899763744470014,909.4378893460399,1.1466595627449934,7.9073198106879925,1.0217822426233922,11135.072223330735,983.3525052369951,10530.096383401033,10898.96955019247,984.4061633139019,983.5199086225207,8.306674082313682,16.03105577803485,3.281090100111234,0.3694868398274081,12.333333333333334,1.7918037557034545,3.6666666666666665,0.5843880309372419,3.282091212458287,4.329061961973674,13.626177233963668,24.969638194945258,0.0,0.10744302048875043
1816,Río Bueno,2023,2,2023-02-01,2.7900846834230126,4.313246747335439,36.45374648136937,18.876921823701064,2.553724199814485,1.226494456383446,0.16262337798557389,909.4378893460399,1.1466595627449934,7.9073198106879925,1.0217822426233922,11135.072223330735,983.3525052369951,10530.096383401033,10898.96955019247,984.4061633139019,983.5199086225207,8.306674082313682,16.02167503321132,3.2810901001112343,1.2447378443030301,12.333333333333334,1.826779759944184,3.6666666666666665,0.5401681575891967,3.282091212458287,4.323732379351132,13.626177233963668,29.959091664307124,0.0,0.10975986080039661
1817,Temuco,2023,2,2023-02-01,2.3411174654462767,4.302971764383436,22.64669477600048,13.357613320611035,2.4450709100598957,1.2870182509848718,0.28771405354055485,909.4378893460399,1.1466595627449934,7.9073198106879925,1.0217822426233922,11135.072223330735,983.3525052369951,10530.096383401033,10898.96955019247,984.4061633139019,983.5199086225207,8.306674082313682,14.332390281685292,3.2810901001112334,1.079892422530108,12.333333333333334,1.741550088883996,3.6666666666666665,0.5617116609950882,3.282091212458288,4.318912338127948,13.626177233963668,24.812685288558527,0.0,0.17547062725731707
1818,Valdivia,2023,2,2023-02-01,3.1214079902069582,4.3052878625688775,22.489207143790722,21.99497663182151,2.174607990020777,1.3757088593641043,0.17042296153868225,909.4378893460399,1.1466595627449934,7.9073198106879925,1.0217822426233922,11135.072223330735,983.3525052369951,10530.096383401033,10898.96955019247,984.4061633139019,983.5199086225207,8.306674082313682,16.75194287576576,3.2810901001112343,1.3548646211922286,12.333333333333334,1.5170406874682218,3.6666666666666665,0.5888312394532389,3.282091212458287,4.319888412414688,13.62617723396366,24.776439912190412,0.0,0.11787655947280286
1819,Ancud,2023,3,2023-03-01,3.399356435936442,3.8778052384710393,60.854527465040974,34.12865640787049,10.258527053890248,1.5366652303178843,0.17356739039386782,909.6529902716572,1.1466595627319955,7.907476512445306,1.0217278164568595,11249.739280308522,983.31884416128,10655.199849464896,11017.709603016629,983.9567184782549,983.4201885371662,10.872982326041287,22.95959617582444,2.039154616240267,2.3315377955674244,8.333333333333334,6.82196067546467,1.6666666666666667,1.0288969087437219,4.084600173031763,3.975519588300322,18.16775429489557,40.23217598561987,0.0,0.17807466058428803
1820,Chimbarongo-Santiago,2023,3,2023-03-01,1.8344363296799735,3.6665369862426953,60.854527465040974,34.12865640787049,6.8115810798805345,1.3953770434607076,-2.9785279904620287e-07,909.6529902716572,1.1466595627319955,7.907476512445306,1.0217278164568595,11249.739280308522,983.31884416128,10655.199849464896,11017.709603016629,983.9567184782549,983.4201885371662,10.872982326041287,22.95959617582444,2.039154616240267,1.4449106621628511,8.333333333333334,5.084494372206193,1.6666666666666667,0.9542683906036779,4.084600173031763,3.862119719934985,18.16775429489557,40.23217598561987,0.0,-2.9424329851997613e-07
1821,Frutillar,2023,3,2023-03-01,3.239487156791912,3.9295449964013343,60.854527465040974,34.12865640787049,2.5846629332022073,1.6197225016008736,0.14445022474424582,909.6529902716572,1.1466595627319955,7.907476512445306,1.0217278164568595,11249.739280308522,983.31884416128,10655.199849464896,11017.709603016629,983.9567184782549,983.4201885371662,10.872982326041287,22.95959617582444,2.039154616240267,2.3542281254008324,8.333333333333334,2.7703318443513805,1.6666666666666667,1.1304238621449911,4.084600173031763,4.042158911856723,18.16775429489557,40.23217598561987,0.0,0.14665341493832693
1822,Futrono,2023,3,2023-03-01,3.49967263093893,3.832444345534645,60.854527465040974,34.12865640787049,2.171679221562121,1.5543359653345412,0.17031705586594803,909.6529902716572,1.1466595627319955,7.907476512445306,1.0217278164568595,11249.739280308522,983.31884416128,10655.199849464896,11017.709603016629,983.9567184782549,983.4201885371662,10.872982326041287,22.95959617582444,2.039154616240266,2.39528887642483,8.333333333333334,2.2419100174751474,1.666666666666667,1.0474008592412736,4.084600173031763,3.973767070507977,18.16775429489557,40.23217598561987,0.0,0.17468421331903028
1823,Los Lagos,2023,3,2023-03-01,3.230296235999811,3.8342842909316506,60.854527465040974,34.12865640787049,2.5089524134255936,1.4246865383448593,0.19582980315570003,909.6529902716572,1.1466595627319955,7.907476512445306,1.0217278164568595,11249.739280308522,983.31884416128,10655.199849464896,11017.709603016629,983.9567184782549,983.4201885371662,10.872982326041287,22.95959617582444,2.039154616240267,2.2237156458162715,8.333333333333334,2.6658320984146324,1.6666666666666667,1.0147619134217698,4.084600173031762,3.978397292865021,18.16775429489557,40.23217598561987,0.0,0.19453542948730496
1824,Los Muermos,2023,3,2023-03-01,0.6015354027928651,4.347978712717507,36.54026315724137,31.184053913545185,2.971592897913581,1.4716368157400452,0.15632466133695358,909.6529902716572,1.1466595627319955,7.907476512445306,1.0217278164568595,11249.739280308522,983.31884416128,10655.199849464896,11017.709603016629,983.9567184782549,983.4201885371662,10.872982326041287,22.389161238016445,2.039154616240266,0.6521216928161618,8.333333333333334,3.1148751164594906,1.6666666666666663,1.0600774008148595,4.084600173031764,4.344355974531183,18.16775429489557,34.50592649898495,0.0,0.15897104860220387
1825,Los Ángeles,2023,3,2023-03-01,2.4799432741479124,3.636175974038478,60.854527465040974,34.12865640787049,3.5949453751810183,1.5787904375644695,0.9252855449562227,909.6529902716572,1.1466595627319955,7.907476512445306,1.0217278164568595,11249.739280308522,983.31884416128,10655.199849464896,11017.709603016629,983.9567184782549,983.4201885371662,10.872982326041287,22.95959617582444,2.039154616240266,1.9392358152930207,8.333333333333334,3.7486437545648594,1.6666666666666667,1.084282010081088,4.084600173031764,3.850071330959435,18.16775429489557,40.23217598561987,0.0,0.6753296006933809
1826,Máfil,2023,3,2023-03-01,3.3720862811524066,4.304322910204756,20.111530367629932,33.62854613508868,2.698074388957695,1.6032732903117912,0.13513745557688675,909.6529902716572,1.1466595627319955,7.907476512445306,1.0217278164568595,11249.739280308522,983.31884416128,10655.199849464896,11017.709603016629,983.9567184782549,983.4201885371662,10.872982326041276,23.618329694920273,2.039154616240267,2.301666600613236,8.333333333333334,2.8337441028940655,1.6666666666666663,1.1552630377951167,4.084600173031764,4.311593127895879,18.167754294895563,24.93567601899495,0.0,0.13753143257656644
1827,Octay,2023,3,2023-03-01,3.2397277474958894,4.283665516163877,34.14988155160064,17.880323930668247,2.5846629332022073,1.6197225016008736,0.14445022474424582,909.6529902716572,1.1466595627319955,7.907476512445306,1.0217278164568595,11249.739280308522,983.31884416128,10655.199849464896,11017.709603016629,983.9567184782549,983.4201885371662,10.872982326041276,16.72183922949404,2.0391546162402663,2.3545687601522327,8.333333333333334,2.7703318443513805,1.6666666666666667,1.1304238621449911,4.084600173031763,4.295667560454702,18.167754294895573,31.265917754185097,0.0,0.14665341493832693
1828,Osorno,2023,3,2023-03-01,0.34317076975832556,4.319606305745172,35.50176585193877,18.94565728286424,2.24888397884307,1.5450921005566973,0.19059058773244908,909.6529902716572,1.1466595627319955,7.907476512445306,1.0217278164568595,11249.739280308522,983.31884416128,10655.199849464896,11017.709603016629,983.9567184782549,983.4201885371662,10.872982326041281,17.63824903601068,2.039154616240268,0.3779156931089591,8.333333333333334,2.4112911901742975,1.6666666666666663,1.1047937596895787,4.084600173031762,4.322882711444063,18.16775429489556,33.970614854946476,0.0,0.19337947111435236
1829,Panguipulli,2023,3,2023-03-01,3.9731093307572496,4.329128960822164,19.32463600085052,11.435599147568315,2.835692100028354,1.4042976885565623,0.14346741440587088,909.6529902716572,1.1466595627319955,7.907476512445306,1.0217278164568595,11249.739280308522,983.31884416128,10655.199849464896,11017.709603016629,983.9567184782549,983.4201885371662,10.87298232604128,13.780060389856663,2.0391546162402663,2.6199739606296255,8.333333333333334,2.936478523362593,1.6666666666666667,0.9728088121108188,4.084600173031764,4.3301918200120575,18.167754294895563,24.110580730470744,0.0,0.1459301854997017
1830,Puerto Montt,2023,3,2023-03-01,0.537727759290379,4.222394545951207,20.40379873049708,30.424051304642752,2.6797077648357237,1.540133481771782,0.13282403409791882,909.6529902716572,1.1466595627319955,7.907476512445306,1.0217278164568595,11249.739280308522,983.31884416128,10655.199849464896,11017.709603016629,983.9567184782549,983.4201885371662,10.872982326041276,21.83089005292165,2.039154616240267,0.5684957765025825,8.333333333333334,2.8012304702050272,1.6666666666666667,1.0351445872905602,4.084600173031764,4.2512193172687,18.167754294895563,24.837522448499055,0.0,0.13488922815436102
1831,Puerto Varas,2023,3,2023-03-01,0.537727759290379,4.222394545951207,20.40379873049708,30.424051304642752,2.6797077648357237,1.540133481771782,0.13282403409791882,909.6529902716572,1.1466595627319955,7.907476512445306,1.0217278164568595,11249.739280308522,983.31884416128,10655.199849464896,11017.709603016629,983.9567184782549,983.4201885371662,10.872982326041276,21.83089005292165,2.039154616240267,0.5684957765025825,8.333333333333334,2.8012304702050272,1.6666666666666667,1.0351445872905602,4.084600173031764,4.2512193172687,18.167754294895563,24.837522448499055,0.0,0.13488922815436102
1832,Purranque,2023,3,2023-03-01,0.5101331557557227,4.323857897786024,19.582707075507876,18.912172539146216,2.4598907952523072,1.4759555230770698,0.15899401407606298,909.6529902716572,1.1466595627319955,7.907476512445306,1.0217278164568595,11249.739280308522,983.31884416128,10655.199849464896,11017.709603016629,983.9567184782549,983.4201885371662,10.872982326041281,17.624422292907028,2.0391546162402663,0.541564278348673,8.333333333333334,2.6246135329015767,1.6666666666666667,1.0266376615967145,4.084600173031763,4.326101472766292,18.167754294895563,24.4672513990746,0.0,0.16044223297031715
1833,Río Bueno,2023,3,2023-03-01,3.083350694155225,4.311846932564987,35.71752229262836,19.082574718533518,2.525380651244094,1.3645077140316473,0.16262061885878407,909.6529902716572,1.1466595627319955,7.907476512445306,1.0217278164568595,11249.739280308522,983.31884416128,10655.199849464896,11017.709603016629,983.9567184782549,983.4201885371662,10.872982326041276,17.658426752222784,2.039154616240267,2.174766072110701,8.333333333333334,2.6780211598823453,1.666666666666667,0.9489996430503452,4.084600173031763,4.3170368506851675,18.16775429489557,33.92145160254136,0.0,0.1639676534622546
1834,Temuco,2023,3,2023-03-01,2.5449456427508728,4.30076669833227,19.032726888499855,11.440696765714712,2.4271656135937008,1.4387443097039814,0.2885970111364123,909.6529902716572,1.1466595627319955,7.907476512445306,1.0217278164568595,11249.739280308522,983.31884416128,10655.199849464896,11017.709603016629,983.9567184782549,983.4201885371662,10.87298232604128,14.129372499666749,2.0391546162402654,1.8602649110122005,8.333333333333334,2.556573725570628,1.6666666666666667,0.990717744656712,4.084600173031763,4.30879181514465,18.167754294895563,24.172694658336468,0.0,0.27137531177083535
1835,Valdivia,2023,3,2023-03-01,3.499716475877242,4.3033715609971495,18.844493253377873,22.324338718668983,2.171679221562121,1.5543359653345412,0.17031705586594803,909.6529902716572,1.1466595627319955,7.907476512445306,1.0217278164568595,11249.739280308522,983.31884416128,10655.199849464896,11017.709603016629,983.9567184782549,983.4201885371662,10.872982326041281,19.42804619748404,2.0391546162402663,2.395333951261215,8.333333333333334,2.2419100174751474,1.666666666666667,1.0474008592412736,4.084600173031763,4.31053992215987,18.16775429489557,24.083953404565094,0.0,0.17468421331903028
1836,Ancud,2023,4,2023-04-01,3.6261923183823646,3.8672593414553744,69.92927750805674,40.74025618527633,11.076560168157389,1.6546321602447414,0.17357687249556947,909.8054597752489,1.1466595627316694,7.907572311543048,1.0217140507498266,11362.428221407406,983.298466074545,10778.14516165921,11134.401276906647,983.6846289609443,983.3598189706735,14.164054170541277,28.34129485808587,1.3688615368717383,2.961386468523962,5.76751320687914,8.80728981988228,0.5508967380028542,1.3235552475134957,4.402615862453602,3.911025185265381,23.88947803445266,50.28954760797297,0.06273332358485255,0.17319713379739143
1837,Chimbarongo-Santiago,2023,4,2023-04-01,1.8757126564798878,3.6297215456250402,69.92927750805674,40.74025618527633,7.062897981883374,1.490136563312289,-2.9785323456087294e-07,909.8054597752489,1.1466595627316694,7.907572311543048,1.0217140507498266,11362.428221407406,983.298466074545,10778.14516165921,11134.401276906647,983.6846289609443,983.3598189706735,14.164054170541277,28.34129485808587,1.2192622478795012,1.7027185886928038,5.516377394537116,6.171977337629255,0.5387988376142735,1.213928567476307,4.385573888619284,3.744244539991581,23.88947803445266,50.28954760797297,-9.580097150712316e-08,-2.9772659336158723e-07
1838,Frutillar,2023,4,2023-04-01,3.3865581292195617,3.9101512456179846,69.92927750805674,40.74025618527633,2.5972893797686973,1.7167382831932305,0.14445102346611022,909.8054597752489,1.1466595627316694,7.907572311543048,1.0217140507498266,11362.428221407406,983.298466074545,10778.14516165921,11134.401276906647,983.6846289609443,983.3598189706735,14.164054170541277,28.34129485808587,1.4002330343299103,2.899415541184355,5.4143095096779765,2.5509099790741403,0.5810424958173902,1.422622200194559,4.424296141697021,3.973230815555129,23.88947803445266,50.28954760797297,0.05045806006858015,0.14434542978449535
1839,Futrono,2023,4,2023-04-01,3.736184126205857,3.8076037852761426,69.92927750805674,40.74025618527633,2.171992025649395,1.669414026553914,0.1703258577387656,909.8054597752489,1.1466595627316694,7.907572311543048,1.0217140507498266,11362.428221407406,983.298466074545,10778.14516165921,11134.401276906647,983.6846289609443,983.3598189706735,14.164054170541277,28.34129485808587,1.3816851951664695,3.0457526227541316,5.134645326561425,2.1644910981010965,0.556018138470146,1.3428280425493078,4.4091969845412695,3.887571247739903,23.88947803445266,50.28954760797297,0.061493664150499804,0.16996290112384646
1840,Los Lagos,2023,4,2023-04-01,3.4411066826442087,3.80789364966923,69.92927750805674,40.74025618527633,2.5157985902501965,1.4992751399683175,0.19582983060298254,909.8054597752489,1.1466595627316694,7.907572311543048,1.0217140507498266,11362.428221407406,983.298466074545,10778.14516165921,11134.401276906647,983.6846289609443,983.3598189706735,14.164054170541277,28.34129485808587,1.3471066727612928,2.818965782904378,5.353799578648034,2.4816833242417955,0.5597023419306536,1.2632884176060692,4.4108889974284455,3.891122772342108,23.88947803445266,50.28954760797297,0.06400736782012169,0.19580466271908326
1841,Los Muermos,2023,4,2023-04-01,0.6069808033733342,4.3484832582490585,35.810264491128486,35.542886148853846,2.974165079652295,1.5428579207633568,0.15632600721747078,909.8054597752489,1.1466595627316694,7.907572311543048,1.0217140507498266,11362.428221407406,983.298466074545,10778.14516165921,11134.401276906647,983.6846289609443,983.3598189706735,14.127129038057214,26.826250887986845,1.1258626093873663,0.5923622822092122,5.488225473991002,2.9505139417730155,0.5721839749364118,1.311772364458463,4.492548438392699,4.3466534869726345,23.83503201443989,36.5129893720843,0.05489475712374995,0.1561845119241051
1842,Los Ángeles,2023,4,2023-04-01,2.540038697319667,3.5925890553516733,69.92927750805674,40.74025618527633,3.5967565463055946,1.6833052170408096,0.965974534130985,909.8054597752489,1.1466595627316694,7.907572311543048,1.0217140507498266,11362.428221407406,983.298466074545,10778.14516165921,11134.401276906647,983.6846289609443,983.3598189706735,14.164054170541277,28.34129485808587,1.3369393760023918,2.294535595189394,5.705794573088505,3.5744976398700268,0.5676449847147454,1.3762338378878323,4.384690040927289,3.7229596613066214,23.88947803445266,50.28954760797297,0.15395961419575763,0.8297985014830308
1843,Máfil,2023,4,2023-04-01,3.6037264944645115,4.3032866810882675,15.68764779534214,37.587200234311794,2.7008934068545356,1.6806916248075512,0.13513886759614877,909.8054597752489,1.1466595627316694,7.907572311543048,1.0217140507498266,11362.428221407406,983.298466074545,10778.14516165921,11134.401276906647,983.6846289609443,983.3598189706735,14.21867463413806,28.778704489324323,1.3603494973383488,2.9309372615084857,5.3889762329781306,2.677459332901833,0.5937034416504042,1.4293173595819761,4.484887385060265,4.306999759498848,22.01050240070714,23.291024242623234,0.047572647785100765,0.1350046033170946
1844,Octay,2023,4,2023-04-01,3.386733471036119,4.282062058400834,34.7178695117458,18.101935104537443,2.5972893797686973,1.7167382831932305,0.14445102346611022,909.8054597752489,1.1466595627316694,7.907572311543048,1.0217140507498266,11362.428221407406,983.298466074545,10778.14516165921,11134.401276906647,983.6846289609443,983.3598189706735,13.433416346338467,17.4180649102242,1.4003441384951512,2.899725268671839,5.4143095096779765,2.5509099790741403,0.5810424958173902,1.422622200194559,4.481071117548261,4.288004661556049,23.321004035319106,32.990214737858324,0.05045806006858015,0.14434542978449535
1845,Osorno,2023,4,2023-04-01,0.3491284207001144,4.319178097825031,34.741898987840656,19.39893275906203,2.260110027968194,1.6238549365520314,0.1905914721175301,909.8054597752489,1.1466595627316694,7.907572311543048,1.0217140507498266,11362.428221407406,983.298466074545,10778.14516165921,11134.401276906647,983.6846289609443,983.3598189706735,13.529321881408455,18.59368029906952,1.0204609138119232,0.33743643373260807,5.274919622514241,2.2193328939410804,0.580631435607018,1.37252635760146,4.487487727760694,4.32078346552674,23.777224228023744,35.68931974602777,0.0664461898685369,0.1904634771566318
1846,Panguipulli,2023,4,2023-04-01,4.3047851582320575,4.328975112550854,15.246674340790856,9.12981197963864,2.8363148067749315,1.4924540378621867,0.14346872505180625,909.8054597752489,1.1466595627316694,7.907572311543048,1.0217140507498266,11362.428221407406,983.298466074545,10778.14516165921,11134.401276906647,983.6846289609443,983.3598189706735,12.790824230055572,12.970636592503077,1.4124790968380996,3.3974560385600707,5.390657752764746,2.8243848039406316,0.5451307803317779,1.2291105946312284,4.489232523791173,4.329521996423254,21.803008308395935,22.41112492415043,0.050417551355124234,0.1433351056132011
1847,Puerto Montt,2023,4,2023-04-01,0.5387250693911544,4.218014457746808,16.463645486280374,34.72026584144792,2.681468220802797,1.6558569250987134,0.13282483085064434,909.8054597752489,1.1466595627316694,7.907572311543048,1.0217140507498266,11362.428221407406,983.298466074545,10778.14516165921,11134.401276906647,983.6846289609443,983.3598189706735,14.00923118615845,26.13254335182332,1.0807051112506558,0.5326246495315153,5.365098217749615,2.6627015074006533,0.5529267503394655,1.328928997541689,4.471004904967605,4.233198974213146,22.00816343868887,23.29263242176799,0.04644006762901676,0.13272383855798386
